11,386,0.552083332,5,1,0,4.176165803,0
14,317,0.596153844,4,1,3,4.583596215,3
8,1091,0.478703703,11,1,0,4.356553621,1
8,565,0.501831501,10,1,0,4.619469027,0
13,526,0.333976833,21,26,0,4.870722433,1
14,931,0.404208194,3,12,0,4.407089151,1
13,779,0.160462131,9,60,0,4.913992298,1
16,501,0.523138832,4,19,0,4.570858283,1
9,1119,0.433092224,20,8,0,4.446827525,1
9,443,0.59090909,4,1,0,4.609480813,1
9,282,0.694545452,9,1,0,4.627659574,1
8,222,0.599999997,6,1,0,4.59009009,1
8,245,0.620833331,7,1,0,5.130612245,1
10,195,0.647368418,4,1,0,4.497435897,1
12,876,0.468499427,21,0,0,5.390410959,1
10,1203,0.415652174,17,11,0,4.649210308,1
13,281,0.458823528,4,1,0,4.644128114,1
7,162,0.685534587,2,1,0,4.814814815,1
11,101,0.785714278,6,0,0,4.564356436,0
13,192,0.672839502,4,0,1,4.072916667,1
6,577,0.56968641,8,1,0,4.712305026,1
11,597,0.484797296,5,1,0,4.75879397,0
11,141,0.656716413,5,1,0,4.510638298,1
7,141,0.691176466,3,1,0,4.524822695,1
9,424,0.470737912,4,1,0,4.591981132,0
11,365,0.547277935,4,1,1,4.693150685,1
7,1003,0.517241379,10,1,0,4.938185444,2
8,0,0,0,0,0,0,3
8,878,0.479310344,20,1,0,5.006833713,1
10,611,0.524590163,3,1,0,4.376432079,1
12,944,0.47077577,10,1,0,4.971398305,0
13,648,0.510333862,20,1,0,4.649691358,1
9,205,0.567010306,6,1,0,4.375609756,1
9,396,0.542105262,5,14,0,4.371212121,0
7,323,0.554517132,6,1,0,4.40247678,1
11,640,0.463607594,16,11,1,4.4421875,1
9,1411,0.427413412,19,9,0,4.576187101,2
11,393,0.572519083,5,1,0,4.684478372,1
12,141,0.762589923,1,0,1,4.80141844,1
14,315,0.582781455,3,1,0,4.320634921,1
9,288,0.645833331,7,0,0,4.611111111,1
7,1435,0.436298932,56,16,2,4.809756098,2
8,145,0.709219853,9,1,0,4.482758621,1
12,277,0.641304346,7,0,1,4.711191336,1
10,199,0.658031085,3,0,1,4.125628141,1
6,567,0.445229681,7,18,0,4.596119929,1
9,743,0.45614035,6,1,0,4.562584118,1
10,279,0.677419352,10,1,0,5.286738351,1
7,124,0.733333327,5,1,0,4.669354839,1
10,804,0.513513513,14,1,10,4.550995025,1
10,353,0.652421651,9,1,0,5.169971671,0
8,281,0.644927534,5,1,0,5.085409253,1
10,336,0.595092023,5,0,2,4.529761905,1
7,178,0.535031844,2,1,0,4.528089888,0
8,314,0.55980861,14,11,0,4.25477707,1
9,155,0.703225802,4,0,1,4.735483871,2
8,306,0.57142857,11,0,0,4.774509804,1
12,308,0.597402595,4,1,0,4.694805195,0
8,142,0.685714281,1,1,0,4.767605634,1
8,198,0.589595372,2,1,0,4.550505051,0
9,401,0.552910051,7,1,0,4.613466334,1
10,301,0.631944442,5,0,10,4.398671096,1
13,167,0.644578309,4,0,1,4.814371257,0
11,548,0.529629629,22,1,0,4.651459854,1
9,375,0.570247932,17,1,0,5.237333333,1
6,302,0.558620688,16,1,0,5.235099338,1
7,154,0.662251651,2,1,0,5,0
10,500,0.507999999,7,1,0,4.974,1
5,628,0.510399999,12,1,0,4.527070064,1
11,349,0.599397589,15,0,0,4.787965616,0
9,521,0.564453124,12,1,0,4.973128599,0
11,334,0.606557375,38,1,0,5.488023952,2
8,536,0.512287334,6,1,1,5.108208955,0
8,474,0.540084387,4,1,1,4.390295359,1
14,761,0.153745072,4,60,1,4.897503285,1
8,421,0.616666665,9,1,0,4.60807601,1
9,646,0.470031545,32,11,0,4.916408669,2
6,434,0.482926828,10,1,0,4.995391705,2
11,1026,0.187628866,8,61,1,4.467836257,1
10,788,0.502624671,15,0,11,4.618020305,1
9,529,0.528846153,6,1,0,4.897920605,1
11,667,0.51506024,6,0,1,4.580209895,1
9,1093,0.478386167,71,1,0,4.70905764,1
6,610,0.537828946,12,1,0,4.952459016,1
9,450,0.586907448,10,1,0,4.428888889,1
13,276,0.61623616,8,0,0,4.438405797,1
13,96,0.749999992,1,0,1,4.416666667,1
8,398,0.515306121,4,1,1,4.633165829,0
12,169,0.658682631,8,1,0,4.798816568,1
9,629,0.44338118,1,1,0,4.755166932,1
10,295,0.571955717,5,1,0,4.277966102,2
9,113,0.743362825,6,0,0,4.389380531,1
11,197,0.616580308,2,1,0,4.624365482,1
12,629,0.481054365,11,1,0,4.503974563,1
9,337,0.559999998,1,1,0,4.830860534,2
10,403,0.525641024,5,1,0,4.660049628,0
9,442,0.505882352,4,1,0,4.7239819,0
14,981,0.50955414,6,0,26,4.44648318,1
8,336,0.523809522,5,1,0,4.827380952,0
10,560,0.465073529,4,1,0,5.041071429,1
9,2224,0.33619521,69,32,0,4.642985612,1
7,152,0.618421049,2,1,0,4.894736842,1
8,328,0.557993729,3,0,1,4.795731707,0
10,159,0.643312098,14,0,1,4.364779874,1
9,771,0.492791611,12,1,0,4.769130999,1
10,266,0.615094337,13,1,0,4.973684211,0
10,1673,0.403508772,36,9,0,4.783622236,1
9,104,0.769230762,4,0,1,4.115384615,1
8,521,0.589641433,3,0,16,4.406909789,1
13,483,0.504347825,4,1,0,4.19047619,1
12,1719,0.447507331,5,98,1,4.453752182,1
8,692,0.525073746,32,12,2,4.949421965,0
10,158,0.692307688,4,0,1,4.386075949,1
10,377,0.565333332,4,1,0,4.779840849,1
9,202,0.636815917,9,1,0,4.46039604,0
11,168,0.602409635,3,1,0,4.791666667,1
11,320,0.538961037,9,1,0,4.546875,1
14,185,0.708108104,3,0,2,5.118918919,4
8,1317,0.394919168,18,1,0,4.421412301,1
9,810,0.54961832,19,0,11,4.7,1
9,291,0.638888887,3,1,0,4.52233677,1
15,116,0.765217385,7,0,0,4.844827586,0
5,225,0.535714283,4,1,0,4.551111111,1
10,304,0.567567566,9,1,0,4.944078947,1
10,667,0.556414219,14,1,10,4.5982009,1
12,655,0.407960198,5,18,0,4.958778626,1
7,590,0.54095563,14,1,0,4.533898305,3
13,278,0.59205776,5,1,0,4.848920863,1
11,115,0.783783777,6,0,0,4.539130435,1
5,770,0.462466487,17,19,0,4.61038961,1
8,96,0.659574461,3,0,1,4.239583333,1
10,857,0.443786982,13,1,0,4.441073512,1
12,298,0.633898303,8,1,1,4.466442953,1
9,275,0.616788319,12,0,0,5.167272727,1
9,418,0.547846889,3,1,1,4.476076555,1
12,365,0.606232293,5,0,10,4.545205479,1
9,157,0.719745218,5,0,0,4.477707006,1
7,2805,0.302071974,70,1,0,4.929055258,1
11,335,0.567073169,5,0,0,4.820895522,0
11,155,0.651612899,4,0,2,4.722580645,1
9,250,0.477911645,21,1,0,4.952,3
11,1064,0.385052034,8,1,0,4.609962406,1
10,1122,0.421524663,15,1,0,4.555258467,1
13,648,0.459199999,7,9,0,4.354938272,1
10,892,0.446987951,47,1,1,4.632286996,0
12,308,0.581699345,18,13,1,4.801948052,1
5,186,0.655737701,7,1,0,4.811827957,1
12,953,0.432176656,12,1,0,4.743966422,1
10,1047,0.394202898,8,1,1,4.326647564,1
12,309,0.598039214,7,1,1,4.242718447,1
8,143,0.669064743,6,1,0,5,1
9,136,0.733333328,4,1,0,4.316176471,1
11,175,0.709302321,6,0,1,4.428571429,1
11,490,0.590534978,9,1,0,4.320408163,0
10,516,0.510763208,2,18,1,4.596899225,4
9,464,0.533769062,9,1,1,4.49137931,1
13,192,0.7037037,5,1,0,4.833333333,1
6,499,0.499999999,10,0,0,4.943887776,1
11,145,0.613793099,4,1,0,4.572413793,1
10,1216,0.416107382,16,1,0,4.433388158,1
8,240,0.581196579,3,1,0,4.495833333,3
11,308,0.563934424,8,1,0,4.542207792,1
9,407,0.595061727,14,1,1,4.540540541,1
8,384,0.492063491,6,9,0,4.315104167,1
11,158,0.605095538,8,0,1,4.556962025,1
11,492,0.512448132,7,8,1,4.339430894,1
11,286,0.488805968,18,16,0,4.65034965,2
9,798,0.398241206,14,1,0,4.338345865,1
10,252,0.569105689,3,1,0,4.880952381,1
11,375,0.576086955,13,0,0,4.936,1
12,553,0.520795659,3,1,0,4.622061483,2
9,378,0.569148935,6,1,0,4.955026455,1
9,913,0.445054945,8,1,0,4.26177437,1
9,498,0.501018329,4,0,0,4.586345382,1
7,185,0.686813183,7,1,0,4.378378378,1
9,208,0.61057692,10,1,0,4.485576923,1
8,819,0.489821882,9,6,0,4.336996337,1
5,606,0.519801979,13,1,0,4.714521452,1
10,0,0,0,0,0,0,1
9,670,0.430075187,11,8,0,4.476119403,1
10,225,0.687499997,5,0,1,4.462222222,1
6,215,0.589108908,12,11,0,4.539534884,1
9,1541,0.465162574,57,1,0,4.878650227,1
8,84,0.845238085,3,0,0,4.714285714,2
8,233,0.682403431,4,1,0,4.969957082,3
11,290,0.587412585,3,0,0,4.189655172,1
10,662,0.533653845,10,1,0,4.5,1
8,255,0.607843135,3,0,1,4.517647059,1
9,948,0.429815016,17,11,0,4.563291139,1
5,654,0.477449455,4,1,0,4.434250765,1
7,1223,0.414876033,12,10,0,4.529844644,3
9,229,0.612903223,4,1,10,4.733624454,2
7,830,0.464547677,20,11,0,4.692771084,2
11,701,0.484011627,26,10,0,4.523537803,1
10,952,0.411640211,19,1,0,4.432773109,1
12,107,0.836538453,4,0,0,4.794392523,1
7,31,0.935483841,1,0,1,5.290322581,1
9,605,0.434056761,9,7,0,4.553719008,1
10,891,0.485907553,34,30,0,4.607182941,1
10,335,0.568807338,5,1,1,4.823880597,1
10,404,0.509950247,12,1,0,4.225247525,1
12,192,0.69270833,2,0,1,4.489583333,1
11,287,0.609154927,6,1,4,5.097560976,3
9,395,0.520512819,5,16,0,4.270886076,3
8,1055,0.427488151,15,1,0,4.709004739,2
10,463,0.548888888,9,1,0,4.822894168,1
7,567,0.371225577,3,34,0,5.054673721,1
7,464,0.552173912,9,1,0,5.114224138,1
7,272,0.570370368,8,1,0,4.441176471,1
8,100,0.749999993,3,0,0,4.2,1
10,123,0.72649572,4,0,1,5.040650407,1
8,629,0.427199999,15,13,6,4.532591415,1
11,369,0.628099172,11,1,1,5.008130081,1
10,171,0.701754382,7,0,0,4.368421053,1
9,1447,0.448227936,1,1,0,5.178299931,1
14,42,0.976190453,1,0,1,5.166666667,1
10,307,0.619047617,11,0,1,4.534201954,1
11,209,0.686567161,1,0,1,4.61722488,0
12,158,0.684210522,3,1,0,4.474683544,1
12,115,0.756521733,6,0,0,4.547826087,0
9,174,0.641618493,3,0,1,4.563218391,0
10,1258,0.471217105,38,30,0,4.70190779,1
10,974,0.463439752,15,1,0,4.551334702,1
11,544,0.544280442,13,0,0,4.722426471,1
11,254,0.609958504,8,1,0,4.736220472,1
10,88,0.840909081,4,0,1,4.545454545,1
10,571,0.522441651,13,7,0,4.569176883,1
9,337,0.624999998,6,1,0,4.765578635,1
13,326,0.61022364,16,10,1,4.417177914,1
13,280,0.56505576,20,8,1,5.021428571,1
10,582,0.549738219,15,1,1,4.950171821,1
10,181,0.586592175,4,0,1,4.464088398,1
10,805,0.490613266,21,0,0,5.377639752,0
13,306,0.569078945,15,10,0,4.352941176,1
13,698,0.515555555,18,11,0,4.67765043,1
10,635,0.473515248,6,8,1,4.387401575,1
7,522,0.503846153,7,1,0,4.762452107,1
6,610,0.480327868,5,1,0,4.390163934,1
9,946,0.511602209,5,0,26,4.414376321,2
6,850,0.446172248,12,1,0,4.651764706,1
11,822,0.445532435,11,1,0,4.669099757,1
7,236,0.581497795,3,1,0,4.372881356,1
7,652,0.48538961,22,20,0,4.79601227,1
6,493,0.555789473,15,11,0,4.665314402,1
8,315,0.527156548,14,9,1,4.688888889,1
10,290,0.637992829,7,1,0,4.95862069,1
11,468,0.560706401,9,1,0,4.846153846,1
10,909,0.46750285,11,0,15,4.602860286,3
10,341,0.587349396,14,1,0,4.62170088,0
12,307,0.66887417,6,1,0,4.64495114,0
12,1342,0.385108086,93,1,0,4.631147541,1
12,187,0.643678157,1,1,0,4.304812834,1
10,333,0.524691356,2,1,0,5.402402402,1
11,251,0.629629627,5,0,1,4.569721116,1
8,1034,0.460487804,23,1,0,5.190522244,1
8,420,0.504784688,8,0,1,4.397619048,3
10,442,0.601415093,12,0,11,4.461538462,0
10,420,0.49394673,3,8,1,4.352380952,1
8,165,0.628378374,3,1,0,4.072727273,1
9,857,0.531249999,19,0,16,4.261376896,1
10,519,0.535156249,9,0,0,4.98265896,1
9,180,0.67613636,2,1,0,4.777777778,1
7,536,0.526415093,12,1,0,4.639925373,1
8,902,0.523968784,6,1,0,4.533259424,1
10,1123,0.456187895,11,1,0,5.008014248,0
10,468,0.546038543,7,1,0,5.459401709,1
9,269,0.612781953,3,0,0,4.550185874,1
10,1530,0.358032787,7,1,0,4.393464052,1
13,195,0.528089885,18,0,0,5.164102564,1
9,310,0.626229506,4,1,1,4.432258065,1
9,230,0.608108105,7,0,1,4.639130435,1
9,293,0.480701753,7,1,0,4.09556314,1
11,518,0.571999999,3,1,11,4.488416988,1
8,574,0.506306305,10,0,1,4.735191638,1
10,797,0.477272727,13,1,0,4.73902133,1
7,268,0.593023254,5,1,0,4.552238806,1
6,351,0.628318582,6,1,0,5.028490028,1
9,224,0.630136983,4,1,0,4.294642857,1
8,1026,0.436633663,13,1,0,4.3791423,4
10,1028,0.464717741,10,0,15,4.534046693,3
10,307,0.615384613,9,0,0,4.179153094,1
9,221,0.645454543,4,0,1,4.552036199,0
12,683,0.487101668,9,15,0,4.54465593,1
10,1259,0.383386581,10,1,0,4.50675139,1
9,395,0.585492226,8,1,0,4.696202532,1
12,261,0.596078429,8,1,0,4.831417625,1
12,569,0.486988847,23,1,0,4.646748682,3
11,435,0.548235293,9,1,0,4.611494253,1
11,795,0.467866323,9,0,11,4.174842767,0
12,578,0.532173912,11,1,0,4.453287197,2
8,147,0.632653057,3,0,1,4.43537415,1
10,375,0.562499998,4,1,0,4.698666667,1
11,125,0.715447149,5,1,0,4.808,2
12,633,0.490445859,6,23,1,4.552922591,1
11,259,0.579766535,1,0,0,4.362934363,1
10,1383,0.457462686,10,6,0,4.3890094,0
9,98,0.776595736,2,0,1,4.857142857,1
9,443,0.560090702,8,1,0,5,0
9,277,0.546816477,3,1,0,4.472924188,0
12,127,0.716535427,8,0,0,4.503937008,0
7,177,0.610169488,3,1,0,4.768361582,1
9,2207,0.343521898,10,26,1,4.329406434,3
8,307,0.563517913,3,0,1,4.211726384,2
10,472,0.532051281,6,12,0,4.637711864,1
9,381,0.47745358,4,10,1,4.50656168,0
9,174,0.712643674,6,0,1,4.045977011,2
10,663,0.471406491,10,1,0,5.128205128,1
10,503,0.56198347,8,1,7,4.667992048,1
10,254,0.641975306,7,1,0,4.748031496,0
8,451,0.495515694,7,1,0,4.363636364,1
11,733,0.530864197,14,1,0,4.60845839,2
11,777,0.47236842,12,1,1,4.384813385,1
11,215,0.600985219,14,10,1,4.637209302,0
11,326,0.591639869,32,1,0,4.944785276,1
9,261,0.615384613,10,6,1,4.747126437,1
9,539,0.546511627,11,1,0,4.586270872,3
11,146,0.715277773,2,0,1,4.260273973,1
10,410,0.636363635,15,1,0,4.553658537,2
14,359,0.60955056,5,1,2,4.802228412,1
8,143,0.727272722,5,1,0,4.531468531,1
9,164,0.762195117,5,0,0,4.884146341,2
8,612,0.563847429,16,1,0,4.777777778,1
7,373,0.618279568,9,1,0,4.927613941,1
10,250,0.654166664,4,1,0,4.696,1
12,263,0.678294571,7,1,0,4.878326996,1
12,223,0.547085199,5,0,1,4.600896861,1
8,623,0.543333332,5,0,13,4.428571429,1
7,976,0.451913133,12,1,0,4.450819672,1
10,164,0.527607359,25,0,0,5.25,1
8,330,0.598159507,5,1,1,4.496969697,1
8,940,0.480998914,8,1,0,4.856382979,2
12,1043,0.451707317,6,1,0,4.511025887,1
7,788,0.429487179,22,1,0,5.124365482,1
10,286,0.607913667,9,1,0,5.087412587,1
8,274,0.619771861,4,1,0,4.565693431,0
8,229,0.620535712,6,1,0,4.637554585,1
8,1359,0.409425626,4,1,0,4.70272259,1
12,170,0.612121208,5,1,0,4.488235294,3
11,406,0.509333332,3,1,0,4.514778325,0
7,388,0.545454544,5,1,0,4.693298969,2
7,200,0.619999997,7,1,0,4.705,2
13,239,0.565789471,6,1,0,4.326359833,1
13,130,0.726562494,5,0,0,4.546153846,0
10,559,0.54934823,9,1,0,4.851520572,0
13,703,0.541727671,7,0,18,4.394025605,1
12,502,0.557142856,5,1,11,4.201195219,1
11,554,0.481012657,5,1,0,4.429602888,0
10,419,0.521739129,5,1,0,5.424821002,1
10,424,0.480582523,9,1,0,5.049528302,1
8,2064,0.406971036,28,16,1,4.418604651,0
9,279,0.562499998,4,0,1,4.652329749,1
11,687,0.483630952,6,1,0,4.70014556,1
14,407,0.524547802,6,0,1,4.447174447,1
10,624,0.503246752,7,1,0,4.53525641,1
8,789,0.479643765,8,1,0,4.761723701,1
8,821,0.510532837,16,1,3,4.897685749,3
9,872,0.420023014,8,1,0,4.676605505,1
12,779,0.462532299,21,0,0,5.432605905,1
8,102,0.725490189,0,12,0,5.225490196,1
7,568,0.476534295,3,1,0,4.746478873,1
10,198,0.499999997,1,1,0,4.601010101,1
10,391,0.531088082,6,0,0,4.414322251,1
9,449,0.496659242,7,13,1,4.621380846,1
9,167,0.652694607,11,1,2,4.670658683,1
10,711,0.478386166,3,56,0,4.772151899,1
8,299,0.55516014,50,15,0,5.086956522,2
11,572,0.37188612,12,11,0,4.36013986,1
10,597,0.43581081,3,18,0,4.412060302,0
11,331,0.56269113,2,8,1,4.755287009,1
10,347,0.564327484,10,0,1,4.576368876,1
13,480,0.54105263,6,0,1,4.46875,1
8,235,0.620087334,7,0,0,4.476595745,1
13,518,0.383233532,8,11,0,3.992277992,0
10,220,0.554545452,2,1,0,4.736363636,1
13,116,0.767241373,3,0,1,4.5,4
7,524,0.49712092,11,1,0,4.88740458,1
10,172,0.621794868,4,1,0,4.494186047,1
10,246,0.565040648,5,0,0,4.841463415,1
10,294,0.492753621,22,16,1,4.721088435,1
9,529,0.543726235,8,1,0,4.465028355,1
9,384,0.54736842,6,0,1,4.627604167,1
6,269,0.686567162,6,1,0,4.866171004,1
5,2412,0.331806828,81,46,0,4.652155887,0
11,479,0.521008402,9,1,0,4.634655532,1
9,829,0.433868974,1,1,0,4.852834741,1
13,740,0.546463245,7,0,11,4.595945946,0
9,623,0.475792988,4,8,0,4.425361156,1
11,625,0.482315112,6,1,0,4.4784,0
8,964,0.45376344,14,11,0,4.94813278,1
9,467,0.477973567,3,1,0,4.319057816,1
10,159,0.67741935,3,1,0,4.666666667,1
10,177,0.652941173,4,1,0,4.508474576,0
11,265,0.603846152,5,1,0,4.879245283,1
8,269,0.671641789,5,14,0,4.494423792,1
8,293,0.558219176,11,1,0,4.583617747,1
9,544,0.523277466,14,1,0,4.501838235,1
9,287,0.667844521,6,1,0,4.693379791,0
10,471,0.551063829,5,1,0,4.961783439,0
12,172,0.749999996,4,1,1,4.534883721,0
11,132,0.723076918,6,1,0,4.287878788,2
9,162,0.623456786,1,1,0,4.586419753,1
9,221,0.643835613,7,1,0,4.411764706,0
10,224,0.612903223,6,0,1,4.508928571,1
10,430,0.539007091,13,13,0,4.811627907,0
9,576,0.53298611,6,1,2,4.984375,1
11,596,0.499156829,6,1,0,4.703020134,1
11,218,0.631313128,8,1,0,4.532110092,1
9,528,0.487571701,6,1,1,4.522727273,1
8,140,0.678571424,4,1,0,4.657142857,0
10,251,0.611999998,4,1,0,4.537848606,0
9,397,0.616402115,7,1,10,4.561712846,1
10,577,0.466666666,3,0,1,4.559792028,1
12,119,0.697478986,5,0,1,4.991596639,1
8,239,0.569037655,5,1,0,4.615062762,1
7,403,0.557591622,25,1,0,4.776674938,3
11,500,0.550813007,12,1,0,5.224,1
11,110,0.783018861,8,0,0,4.727272727,1
10,472,0.479830148,5,1,0,4.51059322,2
10,537,0.488505746,6,1,0,4.687150838,1
10,325,0.574603173,10,1,1,4.707692308,1
8,160,0.603773581,14,1,0,5.45625,1
13,369,0.543715846,7,13,0,4.300813008,1
12,140,0.757142852,5,0,1,4.571428571,1
6,967,0.372736954,4,31,6,4.581178904,1
8,123,0.72357723,3,0,1,4.87804878,1
7,240,0.57383966,4,1,1,4.391666667,1
7,199,0.654822332,2,1,0,4.587939698,0
14,285,0.575539566,3,1,0,4.894736842,1
13,640,0.469745222,4,1,0,4.4875,1
12,173,0.715976327,5,1,1,4.780346821,1
15,892,0.225917431,7,92,0,4.228699552,0
9,647,0.459752321,14,22,1,4.816074189,1
9,1516,0.366290643,25,0,6,4.231530343,3
15,411,0.571788412,14,0,1,4.727493917,1
9,171,0.580645158,3,1,0,4.391812866,1
16,256,0.598393572,5,0,0,5.3359375,1
10,831,0.47705314,3,1,0,4.326113117,1
11,396,0.510471203,15,11,0,4.305555556,1
9,918,0.482642777,0,1,0,5.319172113,1
10,403,0.543424316,4,1,0,4.975186104,1
12,121,0.774999994,4,13,1,4.991735537,1
10,101,0.73267326,15,0,2,4.633663366,1
8,141,0.635714281,3,1,0,4.453900709,1
6,383,0.351706036,71,25,0,5.125326371,2
9,594,0.482112435,4,1,0,4.698653199,1
9,744,0.497970229,9,0,1,4.666666667,1
9,262,0.614503814,2,0,2,4.70610687,1
9,1060,0.398481973,18,1,0,4.672641509,1
12,541,0.484052532,9,1,0,4.719038817,1
7,82,0.804878039,5,0,2,4.975609756,1
10,332,0.538699689,9,0,0,4.725903614,1
9,978,0.517571884,9,0,26,4.478527607,1
11,172,0.658823526,3,1,0,4.372093023,1
10,596,0.515624999,13,1,0,4.333892617,1
9,749,0.499999999,20,1,0,4.612817089,1
7,232,0.504629627,19,15,1,5.017241379,1
7,3774,0.291074779,81,1,0,4.848171701,1
10,406,0.548128341,22,11,0,4.460591133,1
10,455,0.532008829,9,0,2,4.916483516,1
5,288,0.636690645,7,1,1,4.760416667,1
9,1020,0.350546176,15,1,0,4.747058824,1
11,398,0.475935828,2,15,0,4.467336683,1
10,110,0.727272721,6,0,0,5.109090909,1
10,138,0.65853658,6,1,0,4.434782609,1
9,689,0.463017751,13,6,0,4.513788099,1
10,263,0.581673304,15,9,1,4.752851711,1
10,444,0.550228309,9,1,0,4.398648649,0
8,86,0.860465106,3,0,0,4.697674419,1
7,525,0.518164435,4,1,0,4.855238095,1
10,373,0.499999999,4,1,0,4.439678284,1
9,241,0.733050844,20,16,1,4.717842324,3
11,654,0.5123839,9,1,0,4.344036697,1
12,82,0.804878039,7,0,0,4.719512195,1
9,95,0.77894736,1,0,1,4.326315789,1
10,639,0.583468395,17,1,0,4.860719875,1
13,623,0.555555555,5,1,13,4.37399679,1
7,757,0.421400264,8,1,0,4.486129458,1
8,331,0.589123865,12,1,2,4.498489426,1
6,167,0.656626502,6,0,1,4.532934132,1
10,822,0.480697384,21,13,0,4.563260341,1
12,763,0.41388518,7,39,0,4.347313237,1
15,263,0.652343747,6,1,0,4.828897338,3
6,907,0.502227171,13,1,0,5.095920617,1
10,124,0.803278682,4,13,1,4.620967742,1
7,375,0.571045575,5,1,0,4.749333333,1
9,364,0.639664803,10,1,0,4.923076923,1
9,576,0.487804877,32,1,0,4.6875,3
14,535,0.553231938,21,1,0,4.659813084,1
15,334,0.564954681,4,0,2,4.377245509,1
6,239,0.596638653,2,1,0,4.510460251,2
15,362,0.582633052,6,1,1,4.897790055,0
9,1721,0.310385756,9,11,0,4.026147589,0
8,649,0.445300462,3,0,0,4.453004623,2
10,1089,0.463437796,36,21,0,4.704315886,2
10,738,0.478201634,4,0,1,4.632791328,2
11,660,0.545871559,9,1,0,5.336363636,1
8,1232,0.420203735,17,11,0,4.715097403,1
10,254,0.464566927,2,0,0,4.094488189,1
12,588,0.495726495,6,1,0,4.840136054,1
11,232,0.639130432,2,0,1,4.288793103,1
9,353,0.636363635,11,1,0,5.02266289,1
12,325,0.572327042,10,0,0,4.575384615,3
9,181,0.627118641,3,1,0,4.591160221,3
10,486,0.557172556,4,1,0,4.911522634,1
9,703,0.499207606,5,1,20,4.368421053,1
9,179,0.653631281,5,1,1,4.793296089,1
9,608,0.438538205,9,8,0,4.259868421,1
8,465,0.478070174,105,1,0,4.690322581,1
10,0,0,0,0,0,0,3
9,0,0,0,0,0,0,1
11,780,0.494764397,8,1,0,4.587179487,1
9,559,0.570652173,16,1,0,4.679785331,1
15,162,0.736486482,2,0,0,4.537037037,1
8,700,0.492063491,14,1,0,4.698571429,1
8,373,0.532258063,3,12,1,4.54691689,1
11,47,0.957446788,3,0,0,4.510638298,1
7,1461,0.382453735,4,26,1,4.247775496,1
10,525,0.49607843,10,1,0,4.487619048,1
10,250,0.575107294,2,0,0,4.448,1
7,354,0.603988602,8,1,0,4.598870057,1
10,293,0.609489049,36,0,0,5.051194539,4
9,410,0.519480518,3,10,1,4.665853659,1
12,522,0.570866141,2,1,0,4.80651341,1
10,81,0.699999991,2,1,0,4.234567901,2
11,594,0.535008976,52,1,0,5.057239057,1
7,1736,0.445412311,5,98,0,4.459677419,2
13,100,0.739999993,4,0,0,4.34,1
9,405,0.616368285,7,1,0,4.730864198,1
11,224,0.677130042,7,1,0,5.075892857,2
6,714,0.456241032,18,11,0,4.320728291,1
13,665,0.452566096,28,9,0,4.631578947,1
8,522,0.498069497,8,1,0,4.408045977,1
9,107,0.865384607,4,0,1,4.523364486,1
10,120,0.749999994,7,0,0,5.066666667,1
7,966,0.444092827,9,1,0,4.067287785,1
10,63,0.873015859,5,0,0,5.412698413,1
10,563,0.434470376,6,7,0,4.319715808,1
9,299,0.643097641,13,0,0,4.939799331,2
9,976,0.473251028,11,1,0,5.004098361,1
15,376,0.605405404,8,1,0,4.513297872,2
12,646,0.56744186,15,1,0,4.854489164,2
11,921,0.483652762,11,0,12,4.513572204,1
12,662,0.49386503,6,1,0,4.451661631,1
10,698,0.448023425,15,13,0,4.627507163,1
11,250,0.603999998,9,1,0,5.14,1
10,240,0.59259259,9,1,0,4.241666667,1
12,545,0.54664179,13,1,1,4.788990826,1
9,152,0.646666662,22,1,1,5.171052632,1
8,269,0.598513009,4,1,11,4.156133829,1
7,545,0.477582845,3,1,0,4.811009174,1
7,666,0.442424242,11,1,0,4.522522523,1
12,125,0.747967474,5,13,1,4.512,1
12,277,0.624999998,9,1,1,4.768953069,1
10,353,0.545722712,32,0,10,4.626062323,1
8,481,0.548117154,10,1,0,5.201663202,1
11,538,0.50669216,10,1,0,4.466542751,1
13,116,0.715517235,5,0,0,4.586206897,1
10,185,0.706521735,8,0,1,4.383783784,1
9,922,0.474945533,35,30,0,4.623644252,1
10,470,0.514285713,6,12,14,4.704255319,1
10,287,0.566901406,5,1,0,4.843205575,1
10,285,0.561837454,3,0,1,4.224561404,2
8,932,0.424242424,6,1,0,4.753218884,1
9,1425,0.338778409,6,1,0,4.703859649,2
9,596,0.563884156,12,1,0,5.134228188,1
9,602,0.556856186,9,1,0,5.064784053,1
11,725,0.522408963,9,1,1,4.522758621,2
9,329,0.598159507,5,1,0,4.516717325,1
9,154,0.666666662,1,0,1,4.428571429,4
9,749,0.453277545,7,15,0,4.348464619,0
8,177,0.683908042,4,0,0,4.553672316,1
7,1228,0.47670549,19,1,0,4.888436482,1
13,344,0.506134968,19,1,0,4.433139535,4
11,632,0.511999999,13,19,12,4.840189873,1
10,207,0.627450977,4,0,0,4.84057971,2
10,958,0.472457627,22,1,1,4.64091858,2
11,385,0.594164455,12,1,0,4.857142857,1
10,229,0.587677722,4,1,0,4.611353712,1
10,316,0.564516127,14,9,0,4.563291139,1
9,391,0.543589742,8,1,0,5.097186701,1
10,851,0.420990566,10,1,0,4.646298472,1
11,991,0.432212028,12,1,0,4.735620585,1
10,1351,0.395400593,17,1,0,4.577350111,0
10,299,0.580204776,7,0,1,4.7090301,0
